candidate_id,family,symbol,threshold,periods_per_year,observation_count,trade_count,position_change_count,total_trading_sides,average_absolute_exposure,long_exposure_fraction,short_exposure_fraction,flat_fraction,total_transaction_cost,total_spread_cost,total_commission_cost,gross_total_return,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_calmar,net_total_return,net_annual_return,net_annual_volatility,net_sharpe,net_max_drawdown,net_calmar,cost_to_gross_profit_ratio,trade_win_rate,average_net_trade_return,median_net_trade_return,average_holding_hours,maximum_holding_hours,lookback,entry_z,fast_window,slow_window,window,num_std,exit_z,entry_band,span,exit_num_std,num_atr,expansion_multiple,atr_multiple,exit_atr_multiple,fast_span,slow_span,signal_span,return_threshold,volume_ratio,corr_window,adx_threshold
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-1p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1452,2903,2903.0,0.7999279884781565,0.3911425828132501,0.4087854056649064,0.2000720115218435,0.2100952856450892,0.0649452856450892,0.14515,-0.0655693440555307,-0.0100831747158012,0.0812685563055075,-0.084044325720145,-0.2102965662541086,-0.0479474053970875,-0.2426419477744249,-0.0406802285326529,0.0812778118455114,-0.4703094947336062,-0.2549021013480483,-0.1595915777763925,0.0174399235799374,0.6887052341597796,-0.0001028095809688,0.0012571461280888,32.08901515151515,273.0,,,,,40.0,1.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-1p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,823,1645,1645.0,0.7916946711473836,0.3905664906385022,0.4011281805088814,0.2083053288526164,0.1191682232568338,0.0369182232568337,0.08225,0.1209742037486172,0.0172116272404556,0.0816690115707908,0.2498159651039898,-0.2047502758479922,0.0840615582527159,-0.0049651926347463,-0.0007435445814383,0.0816828774450845,0.0317610355937778,-0.2115946341976305,-0.0035140049002558,0.0097968842925844,0.6938031591737546,9.108763623560508e-05,0.0019061615578888,56.35024301336573,467.0,,,,,80.0,1.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,2259,4517,4517.0,0.7189630340854537,0.3553528564570331,0.3636101776284205,0.2810369659145463,0.3288937386897567,0.1030437386897566,0.22585,0.0985256831216352,0.0141413014086511,0.0773969751098133,0.220158853761305,-0.1267293225881706,0.1115866566619769,-0.2093737572704648,-0.0344976360538906,0.0774056656418916,-0.4148090402735669,-0.2153701495490592,-0.1601783539925176,0.0298264876909827,0.6533864541832669,-2.2149265331096704e-05,0.0010128212464493,18.717574147853032,173.0,,,,,20.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1249,2497,2497.0,0.7335813730196832,0.3620499279884782,0.371531445031205,0.2664186269803169,0.1807080014021987,0.0558580014021987,0.12485,-0.043688428957016,-0.0066532502733852,0.0783676133461162,-0.0459710144955363,-0.1847508927861445,-0.0360120060750484,-0.201793424482127,-0.033119924252877,0.0783822159925749,-0.3904803960910394,-0.2193373425052578,-0.1509999340494566,0.016222977959452,0.6733386709367494,-9.050865625766896e-05,0.0014010226379901,33.9755804643715,273.0,,,,,40.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,682,1363,1363.0,0.7250600096015363,0.3586893903024484,0.3663706192990879,0.2749399903984637,0.0987507167466604,0.0306007167466603,0.06815,0.1262783973454873,0.0179294459719816,0.0785829800536678,0.2654605033766723,-0.1931812277137657,0.0928115334195281,0.0203741880063879,0.003018560393321,0.0785805644387624,0.0776766510847874,-0.1992805331656247,0.0151472918371423,0.0088359191146437,0.6803519061583577,0.0001295416068456,0.0020280490169529,62.308651026392965,463.0,,,,,80.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2p5__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1924,3847,3847.0,0.6493999039846375,0.3183149303888622,0.3310849735957753,0.3506000960153624,0.2777476032677705,0.0853976032677705,0.19235,0.0161166929116878,0.0023920509551556,0.07409682906571,0.0693228543050403,-0.1218507853975412,0.0196309851212815,-0.2303091894256058,-0.0383618391562918,0.0741089924852367,-0.4907444730666693,-0.2360869739340332,-0.162490282784559,0.0278571582697311,0.6299376299376299,-5.445342764263271e-05,0.0009914552644061,20.03300415800416,173.0,,,,,20.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1051,2101,2101.0,0.6608977436389822,0.3293807009121459,0.3315170427268363,0.3391022563610177,0.1514502253392735,0.0464002253392735,0.10505,-0.003485878137775,-0.0005216857188474,0.0756203295627831,0.0309371018886599,-0.1629079346360323,-0.0032023346193236,-0.1435413918234156,-0.0228888138232914,0.0756335577976848,-0.2682998698188644,-0.1749214462581172,-0.130851958481502,0.0149223367656217,0.653663177925785,-5.513113286576691e-05,0.0014219618324593,36.446241674595626,263.0,,,,,40.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p35__num_std-2p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,567,1133,1133.0,0.655880940950552,0.3291406625060009,0.3267402784445511,0.3441190590494479,0.0820218939838174,0.0253718939838174,0.05665,0.0962943578505437,0.0138332106938141,0.0755438753733244,0.219664707243754,-0.1929482553619123,0.0716938884358775,0.0099629481634186,0.0014825423460238,0.075544345470949,0.0574151599421204,-0.1982104146857289,0.0074796389905872,0.0080594049855421,0.6631393298059964,0.000120564425008,0.0019925527955904,67.56922398589066,455.0,,,,,80.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-1p5__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,2312,4623,4623.0,0.7277484397503601,0.3599135861737878,0.3678348535765722,0.2722515602496399,0.3364338844583375,0.1052838844583375,0.23115,0.1023942179092103,0.0146741910315304,0.0778747700923084,0.2260301842160494,-0.1266137099328358,0.1158973308602567,-0.2125486223052666,-0.0350780024704706,0.0778813590622604,-0.4195215878100734,-0.2185209352715995,-0.1605246766259362,0.0301338621864887,0.657871972318339,-2.1468509499471715e-05,0.0010087054939316,18.509407439446367,173.0,,,,,20.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-1p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1277,2553,2553.0,0.7461833893422948,0.3671627460393663,0.3790206433029284,0.2538166106577052,0.1841326172963951,0.056482617296395,0.1276499999999999,-0.0491995144227771,-0.0075107964000974,0.0787107975273463,-0.0564007127321234,-0.1879845976972998,-0.0399543180244565,-0.2091063265996483,-0.0344488402060952,0.0787247830523943,-0.4059100704257942,-0.2280342399293645,-0.1510687176485693,0.0163130505276691,0.6742364917776038,-9.399992252152486e-05,0.0013915879798096,33.75469851213782,273.0,,,,,40.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-1p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,696,1391,1391.0,0.7353336533845415,0.3649063850216034,0.370427268362938,0.2646663466154584,0.1008371246968993,0.0312871246968993,0.06955,0.0991535918060271,0.0142279040626087,0.0789963907053094,0.2183682464717067,-0.1947077671008721,0.073073120165965,-0.0062758752599737,-0.0009403475540158,0.0789945005428892,0.0276186165540117,-0.2009074514681523,-0.0046805011319597,0.0089153149701304,0.6795977011494253,9.062266990754673e-05,0.0019573051397548,61.95043103448276,463.0,,,,,80.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1868,3735,3735.0,0.636269803168507,0.3124099855976956,0.3238598175708113,0.363730196831493,0.2691595651673737,0.0824095651673737,0.18675,-0.0218976495527519,-0.0033031646405641,0.0733859733023138,-0.0083609799787513,-0.117438359213431,-0.0281267948793545,-0.2527140569973646,-0.0425975908390759,0.0733975855363904,-0.5563590135933201,-0.2581009855681527,-0.1650423408702091,0.0275970989155012,0.6268736616702355,-7.451480158792131e-05,0.0009556869417929,20.26378479657388,173.0,,,,,20.0,2.0,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1024,2047,2047.0,0.6487277964474316,0.3230676908305329,0.3256601056168987,0.3512722035525684,0.1480370227782194,0.0456870227782194,0.10235,0.0201604832424451,0.0029871658334201,0.075039810103005,0.0772952484786144,-0.1580781396884943,0.0188967673791368,-0.1202192284473119,-0.0189579912627088,0.0750500799153565,-0.2174771200487955,-0.1698123331850306,-0.1116408384899336,0.0148098816974254,0.65234375,-3.2705350259076035e-05,0.0014425425039655,36.817138671875,263.0,,,,,40.0,2.0,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,553,1105,1105.0,0.6461593855016803,0.3243398943831013,0.321819491118579,0.3538406144983197,0.0802745708011471,0.0250245708011471,0.05525,0.1007248285368753,0.01444442850365,0.074955896095394,0.2288381210065108,-0.1726423071915742,0.0836667948814053,0.0158184588632737,0.0023480808532676,0.0749553643862699,0.0688002108747918,-0.1779227500655492,0.0131971928963698,0.0080061004555225,0.6582278481012658,0.0001308964834061,0.0019852110489366,68.2866184448463,455.0,,,,,80.0,2.0,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2p5__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1388,2775,2775.0,0.5120019203072491,0.2558569371099375,0.2561449831973115,0.4879980796927508,0.1985387871998233,0.0597887871998233,0.13875,-0.0619908829122484,-0.0095175951395622,0.0669286536418114,-0.1093859042463229,-0.151601657851536,-0.0627802840314774,-0.230908769023164,-0.0384738185626437,0.0669517871853134,-0.5524822323807991,-0.2369039379714456,-0.1624026130257111,0.0251845539014663,0.6145533141210374,-0.000107193197264,0.0009201429064473,22.519812680115272,136.0,,,,,20.0,2.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,764,1527,1527.0,0.520859337493999,0.2653384541526644,0.2555208833413346,0.4791406625060009,0.1099540311032137,0.0336040311032137,0.07635,0.0392765733640898,0.0057735625806578,0.0686158912868423,0.118236148676063,-0.1359263982077632,0.0424756534182049,-0.0689392253659743,-0.0106174748641093,0.068618998733722,-0.1212213791878262,-0.1436367997821837,-0.073918904349095,0.0134764857752964,0.6400523560209425,2.3112653373410004e-06,0.0014818076759686,39.87859947643979,255.0,,,,,40.0,2.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p45__num_std-2p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,429,857,857.0,0.5386221795487278,0.2699711953912626,0.2686509841574652,0.4613778204512722,0.0629872637207697,0.0201372637207697,0.04285,0.0353958364420898,0.005211446507596,0.0696383550611988,0.1094966603024666,-0.1648977879853698,0.0316041019789692,-0.0278115043611448,-0.0042060256703796,0.0696428038561977,-0.0256642083608125,-0.1687937935201245,-0.0249181298830053,0.0075072855385955,0.6596736596736597,3.983552604650173e-05,0.002157056033283,73.76223776223776,360.0,,,,,80.0,2.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-1p5__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,2447,4893,4893.0,0.7559769563130101,0.3732597215554489,0.3827172347575612,0.2440230436869899,0.3576481362031934,0.1129981362031933,0.24465,0.1087044893485265,0.0155400256216025,0.0793313290707956,0.2340752600883368,-0.1265927800192111,0.1227560183072385,-0.224667295716469,-0.0373117590371813,0.0793433016723971,-0.4395532725511886,-0.2299375594283359,-0.1622690922263623,0.0309129172297838,0.6673477727829996,-2.203973908512084e-05,0.0009731562972579,18.144360441356763,173.0,,,,,20.0,1.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-1p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1361,2721,2721.0,0.7722275564090254,0.378516562650024,0.3937109937590014,0.2277724435909745,0.1959805200788097,0.0599305200788097,0.13605,-0.0408865602026879,-0.0062188793403248,0.0799516101646813,-0.0380249486152359,-0.191734041416308,-0.0324349254539621,-0.2115871972750208,-0.0349020438710876,0.0799633303916049,-0.4042663417731829,-0.2256966070987356,-0.1546414202665396,0.0168066020351522,0.6840558412931668,-8.534753386685354e-05,0.0013354081626304,32.998530492285084,273.0,,,,,40.0,1.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-1p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,756,1511,1511.0,0.7622659625540087,0.3768843014882381,0.3853816610657705,0.2377340374459913,0.1094068310991221,0.0338568310991221,0.07555,0.1335607292665752,0.0189102975168029,0.0805524916087696,0.272867766816283,-0.1915287652861323,0.0987334591154081,0.0160832168832769,0.0023871159677935,0.0805558722446306,0.0699015568052314,-0.1981189686215158,0.0120489016493611,0.0093127381811505,0.6838624338624338,0.0001192298434019,0.0019600849092493,58.89914021164021,466.0,,,,,80.0,1.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,2044,4087,4087.0,0.6780604896783485,0.3335813730196831,0.3444791166586654,0.3219395103216514,0.2962230917310751,0.091873091731075,0.20435,-0.0052328287213266,-0.0007837130291008,0.0757125484303596,0.0275304419879579,-0.1296101648097166,-0.0060466941790517,-0.2602739246000279,-0.0440512080844303,0.075721314064936,-0.5570646166316336,-0.2664806801779873,-0.1653073237992626,0.0284611569247526,0.6374755381604696,-6.553157213707592e-05,0.0009929407189653,19.6285469667319,173.0,,,,,20.0,2.0,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1121,2241,2241.0,0.6919347095535285,0.342678828612578,0.3492558809409505,0.3080652904464714,0.1620021767569474,0.0499521767569473,0.11205,-0.051760726050778,-0.0079107705613925,0.0767776194880162,-0.0650285290946886,-0.1779775219940502,-0.0444481441968666,-0.1935885452389296,-0.031641187684426,0.0767970141205911,-0.3802428158602737,-0.2092413786195185,-0.1512185968816517,0.015352889002512,0.656556645851918,-0.0001003247389779,0.0014074021090335,35.75178412132025,263.0,,,,,40.0,2.0,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,608,1215,1215.0,0.6823811809889583,0.342150744119059,0.3402304368698992,0.3176188190110418,0.0880946898126062,0.0273446898126062,0.06075,0.0879940378613792,0.0126824398053779,0.0767131013840727,0.2026726524051215,-0.1973696466552302,0.0642572959941097,-0.0037528871953359,-0.0005617094350091,0.0767149661883588,0.0310660056569704,-0.2026520579671578,-0.0027717924043985,0.0083410014868794,0.6694078947368421,9.639212075591968e-05,0.0020159275571184,65.8548519736842,463.0,,,,,80.0,2.0,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2p5__window-20,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,1662,3323,3323.0,0.5886701872299568,0.2903024483917427,0.2983677388382141,0.4113298127700432,0.2382291153178239,0.0720791153178239,0.16615,-0.0467749351708778,-0.0071330030730962,0.0707552637523279,-0.0657642746308728,-0.1170567787551527,-0.0609362665618567,-0.2488450258917586,-0.041858483251281,0.0707739141706625,-0.5687534789732014,-0.2554199867428204,-0.1638810015812423,0.0264432752970282,0.618531889290012,-9.060639741565904e-05,0.0009153408292911,21.278279181708783,173.0,,,,,20.0,2.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2p5__window-40,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,911,1821,1821.0,0.5941910705712914,0.2969035045607297,0.2972875660105616,0.4058089294287086,0.1314957174611929,0.0404457174611929,0.0910499999999999,0.055464795478151,0.0080993030629261,0.0720011965474217,0.1480605113779954,-0.1366087566515755,0.059288315489055,-0.0745876236854122,-0.0115167379679359,0.0720037051491455,-0.1248479351244791,-0.1414238069058314,-0.081434223981854,0.0142739911414246,0.6476399560922064,8.41396409823607e-06,0.0014883272292116,38.12047200878156,263.0,,,,,40.0,2.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__GBPUSD__entry_band-0p4__num_std-2p5__window-80,mean_reversion_bollinger,GBPUSD,,6225.457458959104,41660,500,999,999.0,0.5913586173787806,0.299807969275084,0.2915506481036966,0.4086413826212194,0.0725058982900286,0.0225558982900286,0.04995,0.1153653777854359,0.0164494329672963,0.0723528938225056,0.2617114899037953,-0.1633041136449163,0.1007288340761798,0.0373550708463419,0.005495460793079,0.072356912727627,0.1119543731505306,-0.1678003948675597,0.0327499872537038,0.0078532237063135,0.666,0.0001774475547792,0.0021643811451291,69.615,366.0,,,,,80.0,2.5,,0.4,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-1p5__window-20,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,897,1793,1793.0,0.7726086389142633,0.3670886075949367,0.4055200313193266,0.2273913610857366,0.2684538187512178,0.1788038187512177,0.08965,-0.0967969804366134,-0.0151043898678493,0.2793900425148983,0.0851783585196541,-0.6626572417289687,-0.0227936690594971,-0.309487036048619,-0.0538560110457796,0.2794190235644373,-0.0584574243011467,-0.7075649753941144,-0.0761145801709331,0.0113130056309267,0.6610925306577481,-5.58551553822155e-05,0.0048920378573193,48.13154960981048,292.0,,,,,20.0,1.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-1p5__window-40,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,536,1071,1071.0,0.7822654312932272,0.3650006524859716,0.4172647788072556,0.2177345687067728,0.1621792515377282,0.1086292515377282,0.05355,-0.1488793892401431,-0.0238105147658226,0.2970056534095169,0.0685349897019774,-0.5375589835713386,-0.0442937714623139,-0.276314601025331,-0.0471959176703774,0.2970132893743471,-0.0130952556253169,-0.555734002800423,-0.0849253733486712,0.0066107588910231,0.7145522388059702,1.2427425396374606e-05,0.0072664629509023,84.78731343283582,604.0,,,,,40.0,1.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-1p5__window-80,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,296,591,591.0,0.7508808560615947,0.3382487276523555,0.4126321284092392,0.2491191439384053,0.0889593159754915,0.0594093159754915,0.02955,0.0084837580054735,0.0012637149155767,0.2951892748605773,0.1531328020903383,-0.4474697055494365,0.0028241351311706,-0.0773781472333945,-0.011967396335788,0.2952013234199971,0.1080764839093509,-0.4821858864327942,-0.0248190514747801,0.0037286795250894,0.7432432432432432,0.0007288109944259,0.0101852694112406,147.58445945945945,986.0,,,,,80.0,1.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2__window-20,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,777,1553,1553.0,0.7069685501761712,0.3348558006002871,0.3721127495758841,0.2930314498238288,0.2491126427688391,0.1714626427688391,0.07765,0.3939714017439717,0.0509087677558093,0.265375135749012,0.3194186586317465,-0.5324940056916405,0.0956043959399795,0.0865382902147817,0.0124847687059719,0.2654033214761522,0.1790672706904001,-0.5961396079854152,0.0209426928503589,0.0113969302225607,0.6576576576576577,0.0004794067488533,0.0048908397693054,50.49420849420849,286.0,,,,,20.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2__window-40,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,452,903,903.0,0.7171473313323764,0.3343338118230458,0.3828135195093305,0.2828526686676236,0.1364636125162495,0.0913136125162495,0.04515,-0.2240014787599838,-0.0372025768950367,0.2891790880846243,0.014674461278982,-0.5703152757685668,-0.0652315981627913,-0.3229790959062538,-0.0566429239943891,0.2891697582640367,-0.0558733256409812,-0.6115996464970579,-0.0926143831488654,0.0060426630930986,0.6880530973451328,-0.0002000614806293,0.0083654484694496,93.27654867256638,602.0,,,,,40.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2__window-80,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,242,483,483.0,0.6903954064987603,0.3092131019183087,0.3811823045804515,0.3096045935012397,0.073576734183377,0.049426734183377,0.02415,-0.1818392940155057,-0.0295572056901268,0.2866704842904765,0.0400408406156817,-0.4560360608155793,-0.0648133080468822,-0.2399217181316127,-0.0401815508519306,0.286701265062308,0.0016717173344122,-0.4844941283748423,-0.0829350625707543,0.0033408239445602,0.71900826446281,-3.375152672199765e-05,0.0107361855787484,166.08677685950414,984.0,,,,,80.0,2.0,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2p5__window-20,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,655,1309,1309.0,0.6312801774761843,0.3002087955108965,0.3310713819652877,0.3687198225238157,0.1970558991312641,0.1316058991312641,0.06545,0.4383473890213396,0.0558436461825642,0.2537199678523797,0.3405717489786485,-0.4718191874605104,0.1183581500428871,0.1810591922066244,0.025189487510739,0.2537377016665035,0.2244494069169276,-0.5111326939479406,0.0492816988797523,0.010001677200953,0.6458015267175573,0.0006425255516233,0.0057135551187141,52.82290076335878,286.0,,,,,20.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2p5__window-40,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,366,731,731.0,0.65183348558006,0.3051024402975336,0.3467310452825264,0.3481665144199399,0.1295038471436599,0.0929538471436599,0.03655,-0.2757683571603565,-0.0470884387416868,0.2807843445616777,-0.0302243780537939,-0.5755337776740888,-0.0818169854982029,-0.3637659448768505,-0.0653650776689601,0.2808039584979001,-0.0991671058634735,-0.617157883531272,-0.1059130563073299,0.0062550347919078,0.644808743169399,-0.0004937596856092,0.0086350574784349,103.54098360655738,583.0,,,,,40.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p35__num_std-2p5__window-80,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,201,401,401.0,0.6231241028317891,0.2771760407151246,0.3459480621166645,0.3768758971682109,0.0601327296023202,0.0400827296023202,0.02005,-0.0312407931993398,-0.0047335645651931,0.2784630723118683,0.123579212578288,-0.3983972257965044,-0.0118815198969557,-0.0877916376131882,-0.0136425716427595,0.2784707571572199,0.0912943071811545,-0.4149500640200277,-0.0328776226965494,0.0029710451262618,0.7213930348258707,0.0007979134980944,0.0119941363679989,180.2388059701493,962.0,,,,,80.0,2.5,,0.35,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-1p5__window-20,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,797,1593,1593.0,0.7173430771238418,0.338901213623907,0.3784418634999347,0.2826569228761582,0.2361859356674364,0.1565359356674364,0.07965,0.4355510984957629,0.0555365320806602,0.2663583670968183,0.3357170570463739,-0.52856902633669,0.1050695922641603,0.1335489330743908,0.0189161994450639,0.2663656950020954,0.2031522278242318,-0.586444197270727,0.0322557534597472,0.010662761785947,0.6599749058971142,0.0005261620163545,0.0051276085025968,50.08155583437892,286.0,,,,,20.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-1p5__window-40,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,465,929,929.0,0.7321545086780634,0.3397494453869242,0.3924050632911392,0.2678454913219366,0.1440089484316626,0.0975589484316625,0.04645,-0.1854832621321682,-0.0302045752178162,0.29120142614898,0.0414613208701063,-0.5318129959203647,-0.0567954815875526,-0.2946754165417414,-0.0508493625657944,0.2911624809928692,-0.032472612177741,-0.5797767819611066,-0.0877050688263083,0.0062439653339755,0.6903225806451613,-9.561283934450154e-05,0.0083113538026304,92.76344086021506,602.0,,,,,40.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-1p5__window-80,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,247,493,493.0,0.697572752185828,0.3109095654443429,0.386663186741485,0.302427247814172,0.0745508862450611,0.0499008862450611,0.02465,-0.1302939848072469,-0.020653041808323,0.2884670162140516,0.0731908778564957,-0.4574257130715968,-0.0451505921467305,-0.1928091622719245,-0.0315135479191847,0.2884890707776569,0.0345534096758381,-0.4863787270133708,-0.0647922003346959,0.0033468800539027,0.7206477732793523,0.0002240188104378,0.0107539358270509,164.165991902834,984.0,,,,,80.0,1.5,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-2__window-20,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,643,1285,1285.0,0.6194049327939449,0.2929662012266736,0.3264387315672713,0.380595067206055,0.1975386563007213,0.1332886563007213,0.06425,0.5656480033355975,0.0693146261838757,0.252728758767176,0.3910800452707728,-0.4692989949123073,0.1476982199734474,0.2850650938090546,0.038206153770905,0.2527017978282557,0.2742617163970216,-0.505702039948325,0.0755507210823376,0.0101542201784492,0.6438569206842923,0.0007817520206957,0.0058916380033537,52.7900466562986,286.0,,,,,20.0,2.0,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-2__window-40,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,357,713,713.0,0.6413937100352343,0.3008612814824481,0.3405324285527861,0.3586062899647657,0.1263566047162689,0.0907066047162688,0.03565,-0.2457073368582907,-0.0412773047943858,0.279267051283401,-0.0101400527122538,-0.571780750040553,-0.0721907912979901,-0.3352647307509777,-0.0592220360447363,0.2792837919877001,-0.0777749180148691,-0.6127196233777532,-0.0966543811968378,0.0061938690200442,0.6386554621848739,-0.0003883068167528,0.0088945245821583,104.45098039215686,583.0,,,,,40.0,2.0,,0.45,,,,,,,,,,,,,
mean_reversion_bollinger__SAP__entry_band-0p45__num_std-2__window-80,mean_reversion_bollinger,SAP,,2291.1374194208533,15326,195,389,389.0,0.6130105702727391,0.2709774239853843,0.3420331462873548,0.3869894297272608,0.0583620580634037,0.0389120580634037,0.01945,-0.0436360401907874,-0.0066477163495106,0.2776803418357297,0.1162100398316608,-0.4099180101621928,-0.0162171853509933,-0.0978707168612399,-0.0152795133907188,0.2776900228707063,0.0847869681034671,-0.4208776482133194,-0.0363039316903199,0.0029193760727961,0.7128205128205128,0.0007402602856337,0.0119975994982757,183.1897435897436,962.0,,,,,80.0,2.0,,0.45,,,,,,,,,,,,,
